#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 04 08 50 289  2.6  3.4  1.33 10.00  6.97 178 1035.3   6.5   6.9   4.9 99.0 99.00
2017 01 04 09 50 263  3.1  3.5  1.31 10.81  6.99 191 1035.0   6.7   6.9   4.1 99.0 99.00
2017 01 04 10 50 262  3.8  4.8  1.31 10.00  6.53 205 1034.6   6.6   6.9   4.8 99.0 99.00
2017 01 04 11 50 270  4.2  5.2  1.32 10.00  6.45 209 1034.0   6.9   7.0   3.8 99.0 99.00
2017 01 04 12 50 271  6.8  8.2  1.22 10.00  5.73 227 1033.4   7.0   6.9   2.7 99.0 99.00
2017 01 04 13 50 270  6.7  8.0  1.38 10.81  5.63 201 1032.9   6.7   6.9   3.6 99.0 99.00
2017 01 04 14 50 286  5.3  6.1  1.42  5.88  5.10 243 1032.9   6.4   7.2   4.2 99.0 99.00
2017 01 04 15 50 279  5.9  6.7  1.49 10.81  5.44 184 1032.7   6.3   7.2   3.3 99.0 99.00
2017 01 04 16 50 269  6.3  7.2  1.50  6.25  5.51 239 1032.6   6.1   7.2   4.3 99.0 99.00
2017 01 04 17 50 304  4.6  5.6  1.40  6.67  5.61 229 1033.0   5.7   7.0   3.6 99.0 99.00
2017 01 04 18 50 274  4.4  5.1  1.35 10.00  5.97 189 1032.9   5.3   6.9   3.9 99.0 99.00
2017 01 04 19 50 283  5.0  6.1  1.26 10.81  5.92 176 1032.9   6.9   6.9   3.2 99.0 99.00
2017 01 04 20 50 274  5.5  6.3  1.30  6.67  5.88 234 1032.6   7.2   6.9   2.4 99.0 99.00
2017 01 04 21 50 273  6.2  7.4  1.38  6.67  5.64 234 1031.8   7.3   7.2   2.6 99.0 99.00
2017 01 04 22 50  76  2.5  3.2  1.51  6.67  5.86 217 1031.6   6.1   6.9   3.2 99.0 99.00
2017 01 04 23 50 321  2.8  3.7  1.35  6.67  6.00 253 1031.5   6.5   6.8   2.3 99.0 99.00
2017 01 05 00 50 295  6.0  7.2  1.32  6.25  5.67 236 1031.0   7.3   6.9   0.9 99.0 99.00
2017 01 05 01 50 328  4.5  5.3  1.44  6.67  5.50 244 1031.0   6.5   7.0   2.3 99.0 99.00
2017 01 05 02 50 299  4.9  5.7  1.54  7.14  5.52 228 1031.2   5.6   7.1   3.5 99.0 99.00
2017 01 05 03 50 293  6.7  8.3  1.46  6.67  5.44 230 1031.2   6.4   7.1   2.9 99.0 99.00
2017 01 05 04 50 281  7.1  8.4  1.36  7.14  5.16 238 1031.1   7.2   7.1   1.6 99.0 99.00
2017 01 05 05 50 300  8.2  9.8  1.37  6.25  5.26 244 1031.3   7.3   7.2   1.6 99.0 99.00
2017 01 05 06 50 300  7.5  9.1  1.36  6.67  4.99 234 1031.6   7.2   7.2   0.6 99.0 99.00
2017 01 05 07 50 298  7.7  8.7  1.43  7.69  5.40 229 1031.7   7.2   7.2   1.1 99.0 99.00
2017 01 05 08 50 314  5.2  7.0  1.41  6.25  5.46 245 1032.5   7.3   7.2  -1.0 99.0 99.00
2017 01 05 09 50 310  5.9  7.7  1.42  6.67  5.26 246 1032.8   7.1   6.8  -3.9 99.0 99.00
2017 01 05 10 50 337  6.3  7.7  1.49  7.14  5.25 231 1033.3   6.8   6.8  -3.1 99.0 99.00
2017 01 05 11 50 306  6.0  8.0  1.54  6.25  5.36 254 1033.7   6.6   6.8  -0.5 99.0 99.00
2017 01 05 12 50 312  4.8  7.2  1.74  6.25  5.44 257 1033.8   6.7   6.9  -2.6 99.0 99.00
2017 01 05 13 50 342  6.0  7.3  1.76  6.25  5.44 273 1033.7   6.3   6.9  -4.8 99.0 99.00
2017 01 05 14 50 331  4.5  6.1  1.63  6.25  5.23 246 1033.8   6.3   6.9  -4.9 99.0 99.00
2017 01 05 15 50 323  3.7  4.9  1.47  5.88  5.11 251 1033.6   6.4   6.9  -4.3 99.0 99.00
2017 01 05 16 50 314  5.8  7.4  1.34  5.26  4.89 290 1033.1   6.8   6.9  -5.1 99.0 99.00
2017 01 05 17 50 295  8.3 10.1  1.40  6.25  4.66 259 1032.7   6.3   6.9  -3.1 99.0 99.00
2017 01 05 18 50 291 10.5 12.7  1.48  5.56  4.64 278 1031.8   6.2   6.9  -4.8 99.0 99.00
2017 01 05 19 50 286 12.5 16.1  1.89  5.88  4.86 283 1031.0   6.5   6.9  -5.2 99.0 99.00
2017 01 05 20 50 296 13.4 16.5  1.94  5.88  5.03 278 1030.7   6.1   6.8  -5.1 99.0 99.00
2017 01 05 21 50 327 10.7 13.4  1.96  5.56  5.14 295 1031.3   5.9   6.9  -7.9 99.0 99.00
2017 01 05 22 50 328 12.3 15.4  1.87  5.56  5.20 263 1030.7   5.0   6.9  -8.4 99.0 99.00
2017 01 05 23 50 329 12.7 15.2  1.98  5.56  5.08 294 1030.0   4.3   6.9  -9.4 99.0 99.00
2017 01 06 00 50 326 12.1 14.8  1.93  5.56  5.14 311 1029.7   4.2   6.8  -8.8 99.0 99.00
2017 01 06 01 50 312 12.5 15.6  2.06  6.67  5.48 252 1029.0   4.0   6.8  -8.5 99.0 99.00
2017 01 06 02 50 322 12.4 14.8  2.06  5.88  5.38 264 1029.2   4.0   6.8  -9.8 99.0 99.00
2017 01 06 03 50 324 13.6 16.7  2.34  6.67  5.56 272 1028.6   3.7   6.7 -10.9 99.0 99.00
2017 01 06 04 50 339 13.0 15.2  2.11  6.67  5.36 272 1028.9   3.1   6.7  -9.5 99.0 99.00
2017 01 06 05 50 337 13.2 16.2  2.09  6.67  5.15 265 1028.8   3.0   6.7  -9.6 99.0 99.00
2017 01 06 06 50 327 13.2 15.7  1.98  5.00  5.00 321 1029.1   2.7   6.7  -9.3 99.0 99.00
2017 01 06 07 50 337 13.2 15.4  1.93  6.25  4.99 248 1029.2   2.4   6.6 -11.1 99.0 99.00
2017 01 06 08 50 337 14.4 17.4  1.79  5.88  4.75 267 1028.6   2.2   6.6 -12.0 99.0 99.00
2017 01 06 09 50 341 12.0 15.1  1.77  4.35  4.88 340 1028.9   1.9   6.6 -10.1 99.0 99.00
2017 01 06 10 50 335 12.2 18.8  2.00  5.88  5.02 304 1028.5   1.6   6.7  -9.7 99.0 99.00
2017 01 06 11 50 332 15.1 18.4  2.11  5.56  5.01 331 1027.9   1.2   6.9  -9.7 99.0 99.00
2017 01 06 12 50 331 15.8 19.6  2.40  5.88  5.30 332 1027.3   1.3   6.8  -8.5 99.0 99.00
2017 01 06 13 50 333 15.9 20.3  2.49  5.88  5.40 358 1027.1   0.9   6.8  -8.2 99.0 99.00
2017 01 06 14 50 342 14.7 17.6  2.49  5.88  5.38 342 1027.8   0.0   6.8  -9.0 99.0 99.00
2017 01 06 15 50 335 16.6 20.5  2.57  5.88  5.49   8 1027.3   0.2   6.8  -8.3 99.0 99.00
2017 01 06 16 50 332 16.3 20.2  2.31  7.14  5.28  42 1027.3   0.1   6.7  -7.9 99.0 99.00
2017 01 06 17 50 331 15.2 18.7  2.52  6.25  5.33  11 1027.7   0.1   6.7  -8.1 99.0 99.00
2017 01 06 18 50 340 16.3 20.1  2.52  5.56  5.31 348 1027.9   0.2   6.7  -7.9 99.0 99.00
2017 01 06 19 50 343 17.4 20.4  2.73  5.56  5.26 340 1028.1   0.3   6.6  -8.1 99.0 99.00
2017 01 06 20 50 344 16.7 20.4  3.05  7.14  5.60  34 1028.6   0.2   6.6  -9.4 99.0 99.00
2017 01 06 21 50 335 19.5 22.8  2.91  7.14  5.71  18 1027.2   0.3   6.6  -8.3 99.0 99.00
2017 01 06 22 50 335 20.2 24.4  3.34  7.14  5.69  10 1026.2   0.2   6.7  -8.9 99.0 99.00
2017 01 06 23 50 343 18.5 23.1  3.76  7.69  6.13  16 1026.7   0.7   6.7  -8.7 99.0 99.00
2017 01 07 00 50 342 16.3 19.2  3.59  7.14  6.14 356 1027.4   0.4   6.7 -10.7 99.0 99.00
2017 01 07 01 50 346 15.6 18.8  3.49  7.69  6.21  28 1027.6   0.4   6.7 -10.6 99.0 99.00
2017 01 07 02 50 341 13.7 16.5  3.23  7.69  6.16  20 1028.1   0.6   6.7  -9.0 99.0 99.00
2017 01 07 03 50 342 12.8 15.7  3.04  7.69  6.08  32 1028.1   0.8   6.7  -8.3 99.0 99.00
2017 01 07 04 50 333 14.9 17.9  2.80  6.25  5.84 349 1028.1   0.6   6.7  -7.2 99.0 99.00
2017 01 07 05 50 336 13.8 16.2  2.53  6.25  5.64 359 1028.8   1.1   6.8  -9.0 99.0 99.00
2017 01 07 06 50 343 13.8 17.1  2.53  7.14  5.71  27 1028.1   1.6   6.8  -8.1 99.0 99.00
2017 01 07 07 50 334 13.3 15.8  2.73  9.09  5.96  49 1028.3   1.8   6.8  -8.9 99.0 99.00
2017 01 07 08 50 345 14.1 16.6  2.50  8.33  5.73  57 1027.1   2.1   6.8  -8.6 99.0 99.00
2017 01 07 09 50 340 12.3 14.4  2.40  8.33  5.62  55 1027.7   2.0   6.8  -8.2 99.0 99.00
2017 01 07 10 50 346 10.0 12.0  2.48  8.33  5.63  59 1027.9   2.2   6.8  -9.2 99.0 99.00
2017 01 07 11 50 340 10.4 12.4  2.37  8.33  5.88  61 1027.0   2.4   6.8  -7.3 99.0 99.00
2017 01 07 12 50 340  9.1 10.4  2.35  8.33  5.78  69 1027.1   2.5   6.6  -9.0 99.0 99.00
2017 01 07 13 50 337  8.0 10.1  2.06  8.33  5.81  65 1026.6   2.8   6.6 -10.3 99.0 99.00
2017 01 07 14 50  25  2.8  4.8  1.96  8.33  6.09  65 1026.8   2.8   6.6 -13.6 99.0 99.00
2017 01 07 15 50 329  7.4  9.6  1.94  8.33  6.14  58 1026.1   2.5   6.6  -8.5 99.0 99.00
2017 01 07 16 50 334  8.9 10.2  1.96  8.33  5.88  69 1025.3   2.3   6.7  -7.2 99.0 99.00
2017 01 07 17 50 338  4.7  6.0  1.93 10.00  5.82  85 1025.3   2.8   6.7 -10.0 99.0 99.00
2017 01 07 18 50 349  2.8  4.3  1.83  9.09  6.37  87 1025.7   2.8   6.7  -8.7 99.0 99.00
2017 01 07 19 50 341  2.4  3.4  1.85 10.00  6.35  79 1025.9   3.0   6.7  -9.6 99.0 99.00
2017 01 07 20 50 314  1.7  2.8  1.78  9.09  6.54  79 1025.8   3.2   6.7 -11.1 99.0 99.00
2017 01 07 21 50 334  5.0  6.2  1.82  9.09  6.57  80 1025.6   3.0   6.7  -8.4 99.0 99.00
2017 01 07 22 50 323  4.3  5.9  1.81  9.09  6.52  80 1025.3   3.1   6.7  -8.0 99.0 99.00
2017 01 07 23 50 314  5.1  6.8  1.66  7.14  6.16  77 1025.3   3.0   6.7  -7.5 99.0 99.00
2017 01 08 00 50 306  5.2  6.3  1.68  7.69  6.45  93 1024.9   3.2   6.7  -8.8 99.0 99.00
2017 01 08 01 50 303  4.8  5.9  1.59  7.14  6.37  82 1024.8   3.3   6.7  -6.8 99.0 99.00
2017 01 08 02 50 298  4.4  5.8  1.67 10.81  6.78 110 1024.6   3.4   6.7  -5.6 99.0 99.00
2017 01 08 03 50 303  3.8  4.9  1.68 10.00  7.07 102 1024.6   3.4   6.7  -5.2 99.0 99.00
2017 01 08 04 50 308  4.2  5.4  1.49 10.00  6.91 108 1024.1   3.6   6.7  -4.5 99.0 99.00
2017 01 08 05 50 314  3.4  4.7  1.78 10.00  7.21 102 1024.1   3.7   6.8  -4.4 99.0 99.00
2017 01 08 06 50 324  2.8  3.5  1.50  9.09  7.03  86 1024.3   4.0   6.9  -3.7 99.0 99.00
2017 01 08 07 50 315  4.1  5.1  1.73 10.00  7.41 102 1024.4   4.1   6.9  -2.2 99.0 99.00
2017 01 08 08 50 330  3.6  4.7  1.46 10.00  6.72  84 1024.6   4.2   6.9  -3.0 99.0 99.00
2017 01 08 09 50 329  4.1  5.1  1.41  9.09  6.58  75 1024.4   4.3   6.8  -2.2 99.0 99.00
2017 01 08 10 50 321  3.9  4.8  1.37  9.09  6.64  92 1024.2   4.7   6.9  -4.9 99.0 99.00
2017 01 08 11 50 348  2.2  3.0  1.39  9.09  6.59  91 1023.8   4.9   7.0  -3.6 99.0 99.00
2017 01 08 12 50 329  2.3  3.2  1.39 10.00  6.78 138 1023.1   5.2   7.0  -4.8 99.0 99.00
2017 01 08 13 50 320  3.1  4.1  1.20  8.33  6.65 121 1022.2   4.9   6.7  -3.2 99.0 99.00
2017 01 08 14 50 330  3.2  4.1  1.14  8.33  6.67 124 1021.9   4.7   6.8  -2.0 99.0 99.00
2017 01 08 15 50 307  4.1  5.1  1.06  8.33  6.29 113 1021.0   4.7   6.7  -0.6 99.0 99.00
2017 01 08 16 50 313  4.6  5.6  1.09  9.09  6.37 111 1020.6   4.7   6.7   0.0 99.0 99.00
2017 01 08 17 50 309  5.9  6.9  1.20  8.33  6.32 118 1019.7   4.5   6.7   0.0 99.0 99.00
2017 01 08 18 50 311  7.1  8.4  1.10  9.09  5.73 101 1018.9   5.2   6.7   0.4 99.0 99.00
2017 01 08 19 50 318  7.4  8.6  1.03  7.69  5.34  95 1018.3   5.2   6.7   0.2 99.0 99.00
2017 01 08 20 50 320  6.2  7.3  1.04  8.33  4.98 108 1017.7   5.8   6.7  -0.7 99.0 99.00
2017 01 08 21 50 316  6.0  7.4  0.96  9.09  4.84 111 1016.9   6.0   6.7  -1.1 99.0 99.00
2017 01 08 22 50 306  3.8  5.8  0.94  9.09  5.15 114 1016.5   7.0   6.7  -2.9 99.0 99.00
2017 01 08 23 50 315  7.0  8.2  0.95  7.69  5.03  82 1015.6   6.6   6.7  -1.0 99.0 99.00
2017 01 09 00 50 315  7.2  8.4  1.03  9.09  5.31 104 1015.0   6.7   6.7  -0.3 99.0 99.00
2017 01 09 01 50  22  4.6  5.9  0.91  7.69  5.25  67 1015.1   6.8   6.9   1.2 99.0 99.00
2017 01 09 02 50  82  4.6  5.8  0.87 10.00  5.40 101 1015.4   6.2   6.7   0.0 99.0 99.00
2017 01 09 03 50  87  5.2  5.9  0.90 10.00  5.25 107 1015.2   5.8   6.6   1.4 99.0 99.00
2017 01 09 04 50 112  3.3  3.9  0.80  9.09  6.08 126 1014.9   5.3   6.6   0.7 99.0 99.00
2017 01 09 05 50 142  2.9  3.5  0.95  6.25  6.15 106 1014.9   5.2   6.7   0.4 99.0 99.00
2017 01 09 06 50 117  2.8  3.3  1.01  9.09  5.88 153 1015.0   5.5   6.9   0.8 99.0 99.00
2017 01 09 07 50 116  5.3  6.3  1.06 10.00  5.53 135 1015.1   5.3   7.0   0.5 99.0 99.00
2017 01 09 08 50  68  5.5  6.6  1.26  9.09  5.82  97 1015.3   5.4   7.0  -0.1 99.0 99.00
2017 01 09 09 50  65  4.1  4.9  1.32 10.81  5.70 109 1015.7   5.3   7.0   0.2 99.0 99.00
2017 01 09 10 50  68  2.8  3.7  1.24 10.81  5.52 166 1015.6   5.2   6.9  -0.3 99.0 99.00
2017 01 09 11 50  73  2.3  2.9  1.23  9.09  5.83 167 1015.9   5.3   6.8   0.1 99.0 99.00
2017 01 09 12 50  80  0.6  1.2  1.31 10.00  6.08 143 1016.2   5.2   6.7   0.4 99.0 99.00
2017 01 09 13 50 203  0.6  1.5  1.19 10.00  5.91 161 1016.2   5.2   6.7   0.6 99.0 99.00
2017 01 09 14 50 272  0.3  1.1  1.19 12.90  6.32 177 1016.3   5.1   6.7   0.6 99.0 99.00
2017 01 09 15 50 277  0.5  1.4  1.27 13.79  6.67 149 1016.3   5.1   6.7   0.7 99.0 99.00
2017 01 09 16 50 248  1.5  2.0  1.33 12.12  7.31 152 1016.3   5.2   6.7   0.6 99.0 99.00
2017 01 09 17 50 241  2.8  3.3  1.60 12.90  8.23 154 1016.3   5.3   6.7   0.9 99.0 99.00
2017 01 09 18 50 250  3.4  4.0  1.82 11.43  9.42 153 1016.8   5.4   6.7   1.4 99.0 99.00
2017 01 09 19 50 258  3.7  4.6  1.79 12.90  9.18 142 1017.3   5.7   6.8   1.6 99.0 99.00
2017 01 09 20 50 252  4.8  5.8  2.16 12.12  9.94 144 1017.5   5.9   6.8   1.4 99.0 99.00
2017 01 09 21 50 265  5.5  6.7  2.13 11.43  9.40 145 1017.5   5.8   6.8  -1.0 99.0 99.00
2017 01 09 22 50 269  5.8  7.0  2.10 12.90  9.13 151 1017.4   5.6   6.8   0.7 99.0 99.00
2017 01 09 23 50 263  5.7  7.1  2.30 12.90  9.27 147 1017.6   6.0   6.8   2.7 99.0 99.00
2017 01 10 00 50 265  6.1  7.4  2.23 12.12  8.79 138 1017.9   6.0   6.7   3.2 99.0 99.00
2017 01 10 01 50 266  5.5  7.1  2.25 10.81  8.82 137 1018.2   6.1   6.7   2.7 99.0 99.00
2017 01 10 02 50 271  4.8  5.8  2.27 12.90  8.88 141 1018.5   6.1   6.7   1.8 99.0 99.00
2017 01 10 03 50 283  2.7  3.6  2.26 12.90  8.99 140 1018.4   6.0   6.8   2.0 99.0 99.00
2017 01 10 04 50 274  2.8  3.9  1.98 11.43  8.40 166 1018.1   6.0   6.5   1.9 99.0 99.00
2017 01 10 05 50 316  1.2  2.1  1.89 12.12  8.31 161 1018.3   5.9   6.4   2.0 99.0 99.00
2017 01 10 06 50  54  3.2  3.9  1.86 12.12  8.22 147 1018.3   5.4   6.3   2.7 99.0 99.00
2017 01 10 07 50 111  3.3  4.4  1.83 12.12  8.33 122 1018.7   5.1   6.3   3.1 99.0 99.00
2017 01 10 08 50 109  3.0  3.7  1.91 12.12  8.36 131 1018.7   5.1   6.4   3.2 99.0 99.00
2017 01 10 09 50  93  2.7  3.9  1.84 12.12  8.16 131 1018.7   5.2   6.4   3.2 99.0 99.00
