#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 01 05 19 50 999  7.5 11.0  1.29  9.09  6.11 224 1000.6   1.7   4.8 999.0 99.0 99.00
2018 01 05 20 50 999 10.0 12.2  1.31  9.09  5.59 216  999.6   1.8   4.8 999.0 99.0 99.00
2018 01 05 21 50 999 10.6 12.5  1.36  9.09  4.89 211  998.3   2.2   4.8 999.0 99.0 99.00
2018 01 05 22 50 999 12.0 14.3  1.62 11.43  4.92 228  996.3   2.5   4.8 999.0 99.0 99.00
2018 01 05 23 50 999 12.2 15.0  1.93  4.76  5.04 173  994.8   2.9   4.8 999.0 99.0 99.00
2018 01 06 00 50 999 12.7 15.8  2.21  5.56  5.25 177  992.9   3.5   4.8 999.0 99.0 99.00
2018 01 06 01 50 999 12.6 15.0  2.29  5.88  5.47 166  991.8   3.4   4.8 999.0 99.0 99.00
2018 01 06 02 50 999 13.0 15.9  2.66  7.14  5.86 177  990.3   2.9   4.8 999.0 99.0 99.00
2018 01 06 03 50 999 13.7 17.0  2.94  7.69  6.05 182  989.0   3.0   4.8 999.0 99.0 99.00
2018 01 06 04 50 999 13.4 15.8  3.48  7.69  6.66 174  987.7   3.2   4.8 999.0 99.0 99.00
2018 01 06 05 50 999 13.1 15.9  3.15  7.69  6.50 172  986.6   3.7   4.8 999.0 99.0 99.00
2018 01 06 06 50 999  9.1 11.0  3.80 10.00  7.04 204  986.3   4.4   4.8 999.0 99.0 99.00
2018 01 06 07 50 999  5.5  7.0  3.95 11.43  7.61 204  986.4   5.0   4.9 999.0 99.0 99.00
2018 01 06 08 50 999  3.7  5.5  4.25 12.12  8.04 220  986.6   5.1   4.9 999.0 99.0 99.00
2018 01 06 09 50 999  4.1  6.0  4.64 12.90  8.66 220  986.9   5.0   4.9 999.0 99.0 99.00
2018 01 06 10 50 999  4.3  6.2  4.27 12.90  8.76 222  987.4   4.9   4.9 999.0 99.0 99.00
2018 01 06 11 50 999  4.6  6.0  4.29 12.90  8.86 211  988.5   5.0   4.9 999.0 99.0 99.00
2018 01 06 12 50 999  7.0  8.7  3.98 12.12  8.40 221  989.6   4.8   4.9 999.0 99.0 99.00
2018 01 06 13 50 999 10.0 12.2  4.26 12.90  8.67 218  990.3   5.0   4.9 999.0 99.0 99.00
2018 01 06 14 50 999  8.2 10.5  3.88 12.90  8.23 223  991.3   5.1   4.9 999.0 99.0 99.00
2018 01 06 15 50 999  8.8 11.0  3.76 12.12  7.96 216  992.0   5.1   4.9 999.0 99.0 99.00
2018 01 06 16 50 999  7.1  9.3  3.88 11.43  8.33 211  993.1   5.1   4.9 999.0 99.0 99.00
2018 01 06 17 50 999  8.2 10.2  3.88 11.43  8.73 211  994.2   5.0   4.9 999.0 99.0 99.00
2018 01 06 18 50 999  8.3 11.0  3.90 10.81  8.38 203  995.3   5.0   4.9 999.0 99.0 99.00
2018 01 06 19 50 999  8.8 11.4  3.71 12.90  8.57 225  996.2   5.2   4.9 999.0 99.0 99.00
2018 01 06 20 50 999  7.0  9.0  3.90 12.12  8.58 224  997.1   5.0   4.9 999.0 99.0 99.00
2018 01 06 21 50 999  7.4  9.8  4.25 12.12  8.88 211  997.6   4.9   4.9 999.0 99.0 99.00
2018 01 06 22 50 999  8.6 10.3  4.29 12.12  8.53 232  997.7   5.0   4.9 999.0 99.0 99.00
2018 01 06 23 50 999  7.9 10.4  4.25 12.90  8.42 231  998.2   5.0   4.9 999.0 99.0 99.00
2018 01 07 00 50 999  8.3 10.5  4.20 12.12  8.33 221  998.8   4.9   4.9 999.0 99.0 99.00
2018 01 07 01 50 999  7.7  9.5  3.79 12.12  8.08 225  999.2   4.9   4.9 999.0 99.0 99.00
2018 01 07 02 50 999  8.5 10.4  4.20 12.90  8.53 223  999.6   5.0   4.9 999.0 99.0 99.00
2018 01 07 03 50 999  8.4 10.6  4.02 12.12  8.23 232 1000.3   4.9   4.9 999.0 99.0 99.00
2018 01 07 04 50 999  7.8  9.6  3.58 12.12  8.05 235 1000.8   4.9   4.9 999.0 99.0 99.00
2018 01 07 05 50 999  7.2  8.8  3.45 12.90  8.23 235 1001.4   5.0   4.9 999.0 99.0 99.00
2018 01 07 06 50 999  7.0  9.9  3.60 12.90  8.46 240 1001.9   4.9   4.9 999.0 99.0 99.00
2018 01 07 07 50 999  7.2  8.9  3.75 12.90  8.73 245 1002.3   4.7   4.9 999.0 99.0 99.00
2018 01 07 08 50 999  6.6  8.8  3.94 12.90  8.88 246 1002.9   4.7   4.9 999.0 99.0 99.00
2018 01 07 09 50 999  6.6  8.5  4.36 12.90  9.07 246 1003.3   4.9   4.9 999.0 99.0 99.00
2018 01 07 10 50 999  7.2  9.0  3.78 12.12  8.65 229 1003.4   4.8   4.9 999.0 99.0 99.00
2018 01 07 11 50 999  8.5 10.8  3.70 12.90  8.28 235 1003.6   4.3   4.9 999.0 99.0 99.00
2018 01 07 12 50 999  5.9  7.5  3.62 10.00  8.37 205 1004.1   4.1   4.9 999.0 99.0 99.00
2018 01 07 13 50 999  6.8  8.6  3.37 12.90  7.98 237 1004.1   4.9   4.9 999.0 99.0 99.00
2018 01 07 14 50 999  6.2  7.6  3.31 12.12  7.92 230 1004.4   4.8   4.9 999.0 99.0 99.00
2018 01 07 15 50 999  5.9  7.5  3.13 11.43  7.86 222 1004.8   4.8   4.9 999.0 99.0 99.00
2018 01 07 16 50 999  6.5  8.1  3.22 12.90  8.21 232 1005.2   4.8   4.9 999.0 99.0 99.00
2018 01 07 17 50 999  6.6  8.4  2.84 13.79  8.08 234 1005.8   4.8   4.9 999.0 99.0 99.00
2018 01 07 18 50 999  7.6  9.1  2.89 12.90  7.77 239 1006.5   4.8   4.9 999.0 99.0 99.00
2018 01 07 19 50 999  7.2  9.1  3.01 11.43  7.91 235 1007.1   4.7   4.9 999.0 99.0 99.00
2018 01 07 20 50 999  7.0  8.4  3.05 12.90  7.92 240 1007.3   4.8   4.9 999.0 99.0 99.00
2018 01 07 21 50 999  6.9  8.7  3.24 13.79  8.32 250 1007.5   4.7   4.9 999.0 99.0 99.00
2018 01 07 22 50 999  6.9  8.4  3.24 13.79  8.45 241 1007.5   4.7   4.9 999.0 99.0 99.00
2018 01 07 23 50 999  6.5  8.4  3.08 12.12  8.16 232 1007.4   4.6   4.9 999.0 99.0 99.00
2018 01 08 00 50 999  7.0  8.6  2.89 12.90  7.76 240 1006.9   4.5   4.9 999.0 99.0 99.00
2018 01 08 01 50 999  7.1  9.1  3.21 12.90  8.44 246 1006.8   4.4   4.9 999.0 99.0 99.00
2018 01 08 02 50 999  7.0  8.7  3.00 13.79  8.09 240 1006.6   4.2   4.9 999.0 99.0 99.00
2018 01 08 03 50 999  7.4  8.9  2.95 13.79  8.10 236 1006.3   4.1   4.9 999.0 99.0 99.00
2018 01 08 04 50 999  7.1  8.5  2.98 13.79  8.27 231 1006.3   3.5   4.9 999.0 99.0 99.00
2018 01 08 05 50 999  5.7  7.3  3.06 12.12  7.96 223 1006.4   4.0   4.8 999.0 99.0 99.00
2018 01 08 06 50 999  6.7  8.4  3.15 13.79  8.14 234 1006.4   3.2   4.8 999.0 99.0 99.00
2018 01 08 07 50 999  5.8  7.8  3.01 13.79  8.39 237 1006.2   4.2   4.8 999.0 99.0 99.00
2018 01 08 08 50 999  7.0  9.2  3.02 13.79  7.98 243 1006.1   4.2   4.8 999.0 99.0 99.00
2018 01 08 09 50 999  6.6  8.5  3.12 12.90  8.25 249 1005.8   4.2   4.8 999.0 99.0 99.00
2018 01 08 10 50 999  7.2  8.9  2.96 13.79  8.24 247 1005.3   4.5   4.8 999.0 99.0 99.00
2018 01 08 11 50 999  7.0  8.9  2.81 13.79  7.57 236 1005.0   4.3   4.8 999.0 99.0 99.00
2018 01 08 12 50 999  5.9  7.7  2.93 12.90  7.98 260 1004.6   4.3   4.8 999.0 99.0 99.00
2018 01 08 13 50 999  8.2 10.1  3.01 12.90  8.22 245 1004.1   3.9   4.8 999.0 99.0 99.00
2018 01 08 14 50 999  8.2 10.2  3.03 12.90  7.91 259 1003.7   4.0   4.8 999.0 99.0 99.00
2018 01 08 15 50 999  8.6 10.5  2.62 12.12  7.15 240 1003.3   3.5   4.8 999.0 99.0 99.00
2018 01 08 16 50 999  7.0  8.7  2.82 13.79  7.61 221 1003.3   3.7   4.8 999.0 99.0 99.00
2018 01 08 17 50 999  6.1  7.4  2.43 12.90  7.30 230 1003.2   3.5   4.8 999.0 99.0 99.00
2018 01 08 18 50 999  4.9  6.7  2.40 13.79  7.41 237 1003.4   3.7   4.8 999.0 99.0 99.00
2018 01 08 19 50 999  5.3  6.7  2.57 12.90  7.94 232 1003.6   3.8   4.8 999.0 99.0 99.00
2018 01 08 20 50 999  5.4  6.8  2.39 13.79  7.82 236 1003.4   3.2   4.8 999.0 99.0 99.00
2018 01 08 21 50 999  8.8 11.4  2.44 12.12  7.17 244 1003.0   3.8   4.8 999.0 99.0 99.00
2018 01 08 22 50 999  8.4 10.3  2.64 12.90  7.30 238 1002.9   4.0   4.8 999.0 99.0 99.00
2018 01 08 23 50 999  7.0  8.7  2.67 12.90  7.57 241 1002.6   4.2   4.8 999.0 99.0 99.00
2018 01 09 00 50 999  6.6  7.9  2.12 12.12  6.68 240 1002.5   4.0   4.8 999.0 99.0 99.00
2018 01 09 01 50 999  5.9  7.0  2.37 12.12  7.27 238 1002.5   3.8   4.8 999.0 99.0 99.00
2018 01 09 02 50 999  5.6  6.9  2.43 12.90  7.65 248 1002.5   3.8   4.8 999.0 99.0 99.00
2018 01 09 03 50 999  5.0  6.2  2.53 12.90  8.38 218 1002.5   3.7   4.8 999.0 99.0 99.00
2018 01 09 04 50 999  5.6  8.2  2.21 12.12  7.99 224 1002.3   3.5   4.8 999.0 99.0 99.00
2018 01 09 05 50 999  2.8  5.6  2.05 12.90  8.18 218 1002.4   3.3   4.8 999.0 99.0 99.00
2018 01 09 06 50 999  5.0  6.8  2.00 12.90  8.11 224 1002.4   3.4   4.8 999.0 99.0 99.00
2018 01 09 07 50 999  2.4  3.6  2.00 11.43  8.19 180 1002.9   3.3   4.8 999.0 99.0 99.00
2018 01 09 08 50 999  4.3  5.4  1.97 12.90  8.46 225 1003.1   3.5   4.8 999.0 99.0 99.00
2018 01 09 09 50 999  2.9  3.8  2.08 12.12  8.62 231 1003.1   3.8   4.7 999.0 99.0 99.00
2018 01 09 10 50 999  4.7  6.3  2.27 12.12  8.88 219 1003.0   3.5   4.7 999.0 99.0 99.00
2018 01 09 11 50 999  2.3  3.4  1.96 12.12  8.14 224 1003.0   3.3   4.7 999.0 99.0 99.00
2018 01 09 12 50 999  1.8  3.3  1.81 10.00  7.66 228 1003.3   3.4   4.8 999.0 99.0 99.00
2018 01 09 13 50 999  0.0  0.5  1.77 12.12  7.45 247 1003.1   3.4   4.7 999.0 99.0 99.00
2018 01 09 14 50 999  2.8  4.9  1.84 11.43  7.54 237 1002.7   4.0   4.7 999.0 99.0 99.00
2018 01 09 15 50 999  4.2  5.2  1.78 12.90  7.10 246 1002.4   4.3   4.7 999.0 99.0 99.00
2018 01 09 16 50 999  3.6  4.4  1.63 12.12  6.71 237 1002.6   4.2   4.7 999.0 99.0 99.00
2018 01 09 17 50 999  4.6  5.4  1.65 11.43  6.84 243 1002.9   4.4   4.7 999.0 99.0 99.00
2018 01 09 18 50 999  5.3  6.6  1.79 10.81  7.20 216 1003.4   4.5   4.8 999.0 99.0 99.00
2018 01 09 19 50 999  5.1  6.1  1.74 10.81  7.07 192 1003.7   4.3   4.7 999.0 99.0 99.00
2018 01 09 20 50 999  4.2  5.5  1.76 10.81  7.65 218 1004.1   4.6   4.8 999.0 99.0 99.00
2018 01 09 21 50 999  3.6  5.0  2.15 11.43  8.30 213 1004.1   4.4   4.8 999.0 99.0 99.00
2018 01 09 22 50 999  5.1  6.5  2.44 21.05  9.02 222 1003.8   4.1   4.8 999.0 99.0 99.00
2018 01 09 23 50 999  3.3  4.2  2.90 21.05  9.25 248 1004.0   4.5   4.8 999.0 99.0 99.00
2018 01 10 00 50 999  3.7  4.5  3.16 19.05 10.06 230 1004.7   4.3   4.8 999.0 99.0 99.00
2018 01 10 01 50 999  1.5  2.4  3.89 19.05 11.34 239 1004.7   4.4   4.8 999.0 99.0 99.00
2018 01 10 02 50 999  2.8  4.3  3.88 19.05 11.29 246 1004.9   4.4   4.8 999.0 99.0 99.00
2018 01 10 03 50 999  5.3  7.3  3.96 19.05 11.63 244 1005.0   4.0   4.8 999.0 99.0 99.00
2018 01 10 04 50 999  3.4  5.1  4.28 17.39 12.02 242 1004.9   3.8   4.8 999.0 99.0 99.00
2018 01 10 05 50 999  4.6  6.1  4.25 19.05 12.36 241 1004.8   3.9   4.7 999.0 99.0 99.00
2018 01 10 06 50 999  4.4  5.7  3.42 19.05 11.15 227 1005.1   4.1   4.7 999.0 99.0 99.00
2018 01 10 07 50 999  3.7  5.0  3.69 17.39 11.86 241 1005.5   4.3   4.7 999.0 99.0 99.00
2018 01 10 08 50 999  6.1  7.5  4.09 19.05 12.35 228 1005.9   4.1   4.7 999.0 99.0 99.00
2018 01 10 09 50 999  5.4  6.4  4.26 17.39 12.24 239 1005.8   4.3   4.7 999.0 99.0 99.00
2018 01 10 10 50 999  4.2  5.2  4.17 14.81 11.23 243 1006.0   4.1   4.7 999.0 99.0 99.00
2018 01 10 11 50 999  4.2  5.4  3.95 14.81 11.19 234 1006.3   4.3   4.7 999.0 99.0 99.00
2018 01 10 12 50 999  4.2  5.3  4.20 17.39 11.30 231 1006.2   4.3   4.7 999.0 99.0 99.00
