#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 02 11 50 236  3.1  4.0  1.99 12.90  9.05 999 1037.1   3.1   6.4 999.0 99.0 99.00
2017 01 02 12 50 238  4.6  6.2  2.11 12.90  9.49 999 1037.4   2.0   6.4 999.0 99.0 99.00
2017 01 02 13 50 272  3.9  5.5  2.20 12.90  9.88 999 1037.1   2.0   6.4 999.0 99.0 99.00
2017 01 02 14 50 271  2.3  4.5  2.44 12.12  9.97 999 1037.4   2.2   6.4 999.0 99.0 99.00
2017 01 02 15 50 285  0.2  1.0  2.21 13.79  9.92 999 1037.5   2.2   6.4 999.0 99.0 99.00
2017 01 02 16 50 211  1.7  3.4  2.36 11.43  9.74 999 1037.2   2.1   6.3 999.0 99.0 99.00
2017 01 02 17 50 202  2.5  4.1  2.52 12.90  9.84 999 1037.3   2.2   6.4 999.0 99.0 99.00
2017 01 02 18 50 254  5.4  7.0  2.26 13.79  9.41 999 1037.4   3.4   6.4 999.0 99.0 99.00
2017 01 02 19 50 269  6.4  7.7  2.35 12.90  9.19 999 1037.8   3.8   6.4 999.0 99.0 99.00
2017 01 02 20 50 276  5.9  7.3  2.34 11.43  8.58 999 1037.7   4.0   6.4 999.0 99.0 99.00
2017 01 02 21 50 285  4.2  5.1  1.81 10.81  7.50 999 1037.5   4.1   6.4 999.0 99.0 99.00
2017 01 02 22 50 276  3.6  4.6  1.92 12.90  7.83 999 1037.5   4.3   6.4 999.0 99.0 99.00
2017 01 02 23 50 287  3.5  4.5  2.03 12.90  8.27 999 1037.2   4.1   6.4 999.0 99.0 99.00
2017 01 03 00 50 297  3.2  4.7  1.96 12.90  8.32 999 1037.2   3.8   6.4 999.0 99.0 99.00
2017 01 03 01 50 283  3.7  4.8  1.63 12.12  7.69 999 1037.7   3.4   6.4 999.0 99.0 99.00
2017 01 03 02 50 269  4.2  5.6  1.91 11.43  8.60 999 1037.8   3.2   6.4 999.0 99.0 99.00
2017 01 03 03 50 289  4.5  6.3  1.66 10.81  8.09 999 1038.1   2.7   6.4 999.0 99.0 99.00
2017 01 03 04 50 299  4.8  6.4  1.95 10.81  8.48 999 1038.0   2.7   6.4 999.0 99.0 99.00
2017 01 03 05 50 310  5.1  6.9  1.84 11.43  8.35 999 1038.0   2.9   6.4 999.0 99.0 99.00
2017 01 03 06 50 308  5.6  7.0  1.72 11.43  7.74 999 1038.0   3.1   6.4 999.0 99.0 99.00
2017 01 03 07 50 310  5.2  7.1  1.83 10.00  7.29 999 1038.4   3.3   6.4 999.0 99.0 99.00
2017 01 03 08 50 315  5.1  6.9  1.79 10.81  7.18 999 1038.4   3.7   6.4 999.0 99.0 99.00
2017 01 03 09 50 313  4.8  6.0  1.74 10.81  7.08 999 1038.6   4.0   6.4 999.0 99.0 99.00
2017 01 03 10 50 309  4.8  5.9  1.74 10.00  7.01 999 1038.5   3.9   6.3 999.0 99.0 99.00
2017 01 03 11 50 310  5.4  6.9  1.81 10.00  7.43 999 1038.6   4.0   6.3 999.0 99.0 99.00
2017 01 03 12 50 321  5.6  7.1  1.70 12.12  7.19 999 1038.6   4.0   6.3 999.0 99.0 99.00
2017 01 03 13 50 323  5.1  6.9  1.59 10.00  6.67 999 1038.3   3.9   6.4 999.0 99.0 99.00
2017 01 03 14 50 323  5.1  6.6  1.77 10.00  7.42 999 1038.2   3.9   6.4 999.0 99.0 99.00
2017 01 03 15 50 321  5.2  6.9  1.55 10.81  6.88 999 1038.1   3.8   6.4 999.0 99.0 99.00
2017 01 03 16 50 311  5.2  7.6  1.78 11.43  7.56 999 1038.3   3.5   6.4 999.0 99.0 99.00
2017 01 03 17 50 314  5.6  6.8  1.60 10.81  7.06 999 1038.3   3.3   6.4 999.0 99.0 99.00
2017 01 03 18 50 313  5.7  7.4  1.56 11.43  6.82 999 1038.5   3.0   6.4 999.0 99.0 99.00
2017 01 03 19 50 316  5.6  7.4  1.67 10.00  6.79 999 1038.8   3.0   6.4 999.0 99.0 99.00
2017 01 03 20 50 292  5.1  6.7  1.70 10.81  6.66 999 1038.5   3.3   6.3 999.0 99.0 99.00
2017 01 03 21 50 309  6.7  8.4  1.58 10.81  6.24 999 1038.3   3.8   6.3 999.0 99.0 99.00
2017 01 03 22 50 307  7.3  9.2  1.50 10.00  5.67 999 1038.1   3.5   6.4 999.0 99.0 99.00
2017 01 03 23 50 319  7.0  8.8  1.54 11.43  5.83 999 1038.2   3.4   6.4 999.0 99.0 99.00
2017 01 04 00 50 312  7.2  9.4  1.65 11.43  6.02 999 1037.8   3.6   6.4 999.0 99.0 99.00
2017 01 04 01 50 318  6.6  8.5  1.51 10.00  5.45 999 1037.6   3.5   6.4 999.0 99.0 99.00
2017 01 04 02 50 327  6.9  8.2  1.72 11.43  5.76 999 1037.5   3.2   6.4 999.0 99.0 99.00
2017 01 04 03 50 323  8.0  9.6  1.73 10.81  5.44 999 1037.5   3.2   6.4 999.0 99.0 99.00
2017 01 04 04 50 321  7.7  9.6  1.61 11.43  5.04 999 1037.7   3.3   6.4 999.0 99.0 99.00
2017 01 04 05 50 322  7.4  9.0  1.73 10.00  5.64 999 1037.5   3.9   6.4 999.0 99.0 99.00
2017 01 04 06 50 329  7.5  9.0  1.48 10.00  4.97 999 1037.5   4.4   6.4 999.0 99.0 99.00
2017 01 04 07 50 331  6.8  8.0  1.45 10.81  5.02 999 1037.7   5.0   6.4 999.0 99.0 99.00
2017 01 04 08 50 327  6.8  8.0  1.73 11.43  5.79 999 1038.0   5.2   6.4 999.0 99.0 99.00
2017 01 04 09 50 331  6.2  7.0  1.51 10.00  5.47 999 1037.8   5.1   6.4 999.0 99.0 99.00
2017 01 04 10 50 333  4.9  6.0  1.51 10.81  5.42 999 1037.6   5.1   6.4 999.0 99.0 99.00
2017 01 04 11 50 337  4.3  5.0  1.64 10.81  6.04 999 1037.4   5.1   6.4 999.0 99.0 99.00
2017 01 04 12 50 322  4.6  5.8  1.39 10.00  5.78 999 1037.3   5.1   6.4 999.0 99.0 99.00
2017 01 04 13 50 309  7.3  8.3  1.46 10.81  5.99 999 1037.0   3.4   6.4 999.0 99.0 99.00
2017 01 04 14 50 312  6.0  7.6  1.33 10.00  5.76 999 1037.0   3.6   6.4 999.0 99.0 99.00
2017 01 04 15 50 297  4.5  5.3  1.18  8.33  5.15 999 1037.0   3.4   6.4 999.0 99.0 99.00
2017 01 04 16 50 308  5.5  6.7  1.28 10.00  5.96 999 1037.2   3.8   6.4 999.0 99.0 99.00
2017 01 04 17 50 297  4.5  5.5  1.24 10.00  5.62 999 1037.3   5.3   6.3 999.0 99.0 99.00
2017 01 04 18 50 318  5.8  7.1  1.37 10.00  6.04 999 1037.7   5.6   6.3 999.0 99.0 99.00
2017 01 04 19 50 323  6.0  7.1  1.37  9.09  5.62 999 1037.8   4.9   6.3 999.0 99.0 99.00
2017 01 04 20 50 322  5.0  6.5  1.28  9.09  5.51 999 1037.8   5.1   6.3 999.0 99.0 99.00
2017 01 04 21 50 318  4.6  5.4  1.23 10.81  5.46 999 1037.3   5.8   6.4 999.0 99.0 99.00
2017 01 04 22 50 329  5.3  6.4  1.16  8.33  5.22 999 1037.0   6.0   6.4 999.0 99.0 99.00
2017 01 04 23 50 327  5.1  6.2  0.85  5.00  4.13 999 1036.8   5.9   6.4 999.0 99.0 99.00
2017 01 05 00 50 334  5.6  6.6  1.07 10.81  4.73 999 1036.8   6.0   6.4 999.0 99.0 99.00
2017 01 05 01 50 338  5.1  6.2  1.19 10.81  5.17 999 1036.8   6.0   6.4 999.0 99.0 99.00
2017 01 05 02 50 341  6.3  7.3  1.18 10.00  5.05 999 1036.9   5.9   6.4 999.0 99.0 99.00
2017 01 05 03 50 330  6.0  7.3  1.27 10.00  5.03 999 1036.7   5.8   6.4 999.0 99.0 99.00
2017 01 05 04 50 321  6.1  7.1  1.33  7.14  5.04 999 1036.6   5.8   6.4 999.0 99.0 99.00
2017 01 05 05 50 308  6.9  8.0  1.66  7.69  5.47 999 1036.5   5.9   6.4 999.0 99.0 99.00
2017 01 05 06 50 307  7.7  9.2  1.60  7.14  5.14 999 1036.5   5.9   6.4 999.0 99.0 99.00
2017 01 05 07 50 328  9.9 11.8  1.74  7.14  5.23 999 1036.6   6.1   6.3 999.0 99.0 99.00
2017 01 05 08 50 323 10.3 12.7  2.04  7.14  5.05 999 1036.5   6.0   6.3 999.0 99.0 99.00
2017 01 05 09 50 320 10.9 13.1  2.11  7.69  5.10 999 1036.3   6.0   6.3 999.0 99.0 99.00
2017 01 05 10 50 329 10.5 13.1  2.55  8.33  5.44 999 1036.0   5.8   6.3 999.0 99.0 99.00
2017 01 05 11 50 338 10.8 13.2  2.88  9.09  5.75 999 1036.0   5.7   6.3 999.0 99.0 99.00
2017 01 05 12 50 337 11.3 14.1  2.77  7.69  5.69 999 1035.8   5.7   6.3 999.0 99.0 99.00
2017 01 05 13 50 342 11.4 13.7  2.98  8.33  5.78 999 1035.4   5.8   6.3 999.0 99.0 99.00
2017 01 05 14 50 337 12.0 14.3  3.10  8.33  6.00 999 1035.0   5.8   6.3 999.0 99.0 99.00
2017 01 05 15 50 344 12.3 14.3  3.07  9.09  5.99 999 1034.9   5.7   6.3 999.0 99.0 99.00
2017 01 05 16 50 345 11.4 14.6  3.16 10.00  6.27 999 1034.9   5.7   6.3 999.0 99.0 99.00
2017 01 05 17 50 341 11.5 14.2  3.23  8.33  6.04 999 1035.2   5.7   6.3 999.0 99.0 99.00
2017 01 05 18 50 338 10.9 13.6  2.99  8.33  5.86 999 1035.2   5.6   6.3 999.0 99.0 99.00
2017 01 05 19 50 331 11.5 14.2  2.98  9.09  5.84 999 1034.9   5.5   6.3 999.0 99.0 99.00
2017 01 05 20 50 331 13.2 16.0  3.26  8.33  6.09 999 1034.1   5.5   6.3 999.0 99.0 99.00
2017 01 05 21 50 333 12.4 15.1  3.38  9.09  5.97 999 1033.7   5.4   6.3 999.0 99.0 99.00
2017 01 05 22 50 325 12.4 15.4  3.71  9.09  6.35 999 1032.5   5.4   6.3 999.0 99.0 99.00
2017 01 05 23 50 334 14.5 17.4  3.64  9.09  6.21 999 1031.5   5.6   6.3 999.0 99.0 99.00
2017 01 06 00 50 340 15.2 20.0  4.10 10.00  6.54 999 1030.7   5.6   6.3 999.0 99.0 99.00
2017 01 06 01 50 346 15.2 19.4  4.77 10.00  7.00 999 1029.8   5.4   6.3 999.0 99.0 99.00
2017 01 06 02 50 345 14.5 18.2  4.10  7.14  6.56 999 1029.4   5.3   6.3 999.0 99.0 99.00
2017 01 06 03 50 343 13.7 16.6  5.30 10.81  7.38 999 1029.1   5.5   6.3 999.0 99.0 99.00
2017 01 06 04 50 346 15.0 18.8  5.07 10.81  7.34 999 1027.9   5.5   6.3 999.0 99.0 99.00
2017 01 06 05 50 353 14.2 16.9  4.93 10.81  7.28 999 1028.1   5.3   6.3 999.0 99.0 99.00
2017 01 06 06 50 346 14.8 18.2  4.89 11.43  7.19 999 1027.8   5.1   6.3 999.0 99.0 99.00
2017 01 06 07 50 345 16.1 19.8  4.65 10.81  7.02 999 1027.0   5.0   6.3 999.0 99.0 99.00
2017 01 06 08 50 343 16.1 20.2  5.62 10.81  7.80 999 1026.5   4.5   6.3 999.0 99.0 99.00
2017 01 06 09 50 357 15.6 19.3  5.31 11.43  7.28 999 1025.9   4.8   6.3 999.0 99.0 99.00
2017 01 06 10 50   3 15.7 19.3  4.84 10.81  7.20 999 1025.2   4.5   6.3 999.0 99.0 99.00
2017 01 06 11 50 999 15.9 19.7  5.34 10.81  7.49 999 1024.6   4.5   6.3 999.0 99.0 99.00
2017 01 06 12 50   8 16.0 20.3  6.01 11.43  7.67 999 1023.8   4.1   6.3 999.0 99.0 99.00
2017 01 06 13 50   3 16.9 20.4  5.36 10.81  7.37 999 1023.0   4.0   6.3 999.0 99.0 99.00
2017 01 06 14 50  13 15.5 19.0  5.53 10.81  7.38 999 1023.0   3.6   6.3 999.0 99.0 99.00
2017 01 06 15 50  10 16.5 20.5  5.06 10.81  7.18 999 1022.5   3.3   6.3 999.0 99.0 99.00
2017 01 06 16 50  11 16.2 20.6  5.65 10.81  7.54 999 1022.2   2.9   6.2 999.0 99.0 99.00
2017 01 06 17 50  17 15.8 20.5 99.00 99.00 99.00 999 1022.5   2.6   6.2 999.0 99.0 99.00
2017 01 06 18 50  15 16.8 20.6  6.10 11.43  7.90 999 1022.0   2.4   6.2 999.0 99.0 99.00
2017 01 06 19 50  20 17.1 20.6  6.58 10.81  7.91 999 1022.0   2.3   6.3 999.0 99.0 99.00
2017 01 06 20 50  23 18.2 22.7  6.45 11.43  7.91 999 1021.6   2.0   6.3 999.0 99.0 99.00
2017 01 06 21 50  18 17.5 21.5  6.80 10.81  8.17 999 1021.6   1.7   6.3 999.0 99.0 99.00
2017 01 06 22 50  24 17.8 22.2  6.56 12.12  8.00 999 1021.4   1.4   6.3 999.0 99.0 99.00
2017 01 06 23 50  19 16.3 20.6  5.91 10.81  7.70 999 1021.2   1.4   6.3 999.0 99.0 99.00
2017 01 07 00 50  21 16.4 21.0  7.12 12.12  8.50 999 1021.2   1.4   6.3 999.0 99.0 99.00
2017 01 07 01 50  29 15.9 19.9  6.73 12.12  8.32 999 1021.6   1.3   6.3 999.0 99.0 99.00
2017 01 07 02 50  37 15.7 19.6  6.54 12.90  8.18 999 1021.7   1.6   6.2 999.0 99.0 99.00
2017 01 07 03 50  34 15.3 20.1  5.84 11.43  7.80 999 1022.0   1.6   6.2 999.0 99.0 99.00
2017 01 07 04 50  25 13.9 17.8  5.75 11.43  8.11 999 1022.4   1.7   6.2 999.0 99.0 99.00
2017 01 07 05 50  30 14.4 19.1  5.75 11.43  7.66 999 1022.9   0.2   6.2 999.0 99.0 99.00
2017 01 07 06 50  44 12.3 15.5  5.58 11.43  7.85 999 1022.9   2.1   6.2 999.0 99.0 99.00
2017 01 07 07 50  36 11.6 15.0  5.07 11.43  7.48 999 1023.4   2.5   6.2 999.0 99.0 99.00
2017 01 07 08 50  37 10.3 12.9  5.22 10.81  7.70 999 1023.7   2.7   6.2 999.0 99.0 99.00
2017 01 07 09 50  31 11.2 14.0  5.21 10.81  7.65 999 1024.0   2.5   6.2 999.0 99.0 99.00
2017 01 07 10 50  41  9.4 12.7  4.66 10.81  7.56 999 1023.9   2.4   6.2 999.0 99.0 99.00
2017 01 07 11 50  41  9.8 12.9  5.05 10.81  7.86 999 1023.6   2.6   6.2 999.0 99.0 99.00
2017 01 07 12 50  32  9.1 11.7  4.37 10.81  7.34 999 1023.8   2.3   6.2 999.0 99.0 99.00
2017 01 07 13 50  32  8.3 10.1  4.01 11.43  7.34 999 1023.3   2.3   6.2 999.0 99.0 99.00
2017 01 07 14 50  33  9.4 11.9  4.18 11.43  7.27 999 1023.0   2.3   6.2 999.0 99.0 99.00
2017 01 07 15 50  31  9.7 11.8  3.66 10.00  6.92 999 1022.7   2.4   6.2 999.0 99.0 99.00
2017 01 07 16 50  36  8.9 11.7  3.88 12.12  7.29 999 1022.5   2.6   6.2 999.0 99.0 99.00
2017 01 07 17 50  38  8.8 12.0  4.10 11.43  7.55 999 1022.6   2.9   6.1 999.0 99.0 99.00
2017 01 07 18 50  38  8.6 12.0  4.31 12.12  7.78 999 1022.6   3.2   6.1 999.0 99.0 99.00
2017 01 07 19 50  38  8.6 11.2  4.17 12.12  7.62 999 1022.4   3.4   6.1 999.0 99.0 99.00
2017 01 07 20 50  45  7.4  9.5  3.94 12.12  7.47 999 1022.7   3.4   6.1 999.0 99.0 99.00
2017 01 07 21 50  38  7.3  9.0  3.65 12.12  7.25 999 1022.5   3.3   6.1 999.0 99.0 99.00
2017 01 07 22 50  39  7.9  9.7  3.78 12.12  7.43 999 1022.2   3.2   6.1 999.0 99.0 99.00
2017 01 07 23 50  38  7.6  9.6  3.80 11.43  7.20 999 1021.9   3.4   6.2 999.0 99.0 99.00
2017 01 08 00 50  52  8.6 10.7  3.41 11.43  6.88 999 1021.8   3.7   6.2 999.0 99.0 99.00
2017 01 08 01 50  53 10.0 12.2  3.36 11.43  6.83 999 1021.9   4.0   6.2 999.0 99.0 99.00
2017 01 08 02 50  62  9.0 11.1  3.53 10.81  6.61 999 1021.9   4.0   6.2 999.0 99.0 99.00
2017 01 08 03 50  70  9.3 11.8  3.24 11.43  6.48 999 1022.3   3.7   6.1 999.0 99.0 99.00
2017 01 08 04 50  56  9.2 11.3  3.56 11.43  6.74 999 1022.2   3.6   6.1 999.0 99.0 99.00
2017 01 08 05 50  57  8.2 10.3  3.15 10.00  6.48 999 1022.2   3.7   6.1 999.0 99.0 99.00
2017 01 08 06 50  55  7.8  9.7  3.06 11.43  6.71 999 1022.1   3.8   6.1 999.0 99.0 99.00
2017 01 08 07 50  46  7.7 10.0  3.16 10.81  6.85 999 1022.4   3.9   6.1 999.0 99.0 99.00
2017 01 08 08 50  43  8.2 10.1  2.98 10.00  6.83 999 1022.2   3.8   6.1 999.0 99.0 99.00
2017 01 08 09 50  36  8.2 10.3  3.12 10.81  6.76 999 1021.8   3.9   6.1 999.0 99.0 99.00
2017 01 08 10 50  30  8.7 10.6  3.26 10.00  6.94 999 1021.7   3.8   6.1 999.0 99.0 99.00
2017 01 08 11 50  31  8.3 11.6  3.25 10.00  7.10 999 1021.4   4.1   6.1 999.0 99.0 99.00
2017 01 08 12 50  48  8.9 11.2  2.93 10.81  6.56 999 1020.6   4.0   6.1 999.0 99.0 99.00
2017 01 08 14 50  59  7.8  9.7  2.94 10.00  6.55 999 1019.3   3.7   6.0 999.0 99.0 99.00
2017 01 08 15 50  56  7.9  9.3  2.68  9.09  6.23 999 1018.9   3.7   6.0 999.0 99.0 99.00
2017 01 08 16 50  50  8.1 10.4  2.59 10.00  6.24 999 1018.2   3.9   6.0 999.0 99.0 99.00
2017 01 08 17 50  45  8.0 10.0  2.46 10.00  6.32 999 1017.8   4.0   6.0 999.0 99.0 99.00
2017 01 08 18 50  43  8.5 10.0  2.46 10.81  6.12 999 1017.4   4.1   6.0 999.0 99.0 99.00
2017 01 08 19 50  38  8.5 10.0  2.49 10.81  6.15 999 1016.8   4.2   6.0 999.0 99.0 99.00
2017 01 08 20 50  42  8.0  9.6  2.48 10.00  5.99 999 1016.6   4.5   6.0 999.0 99.0 99.00
2017 01 08 21 50  42  7.9  9.3  2.43  9.09  6.04 999 1015.8   4.7   6.1 999.0 99.0 99.00
2017 01 08 22 50  34  8.5  9.8  2.38 10.00  6.16 999 1015.1   5.0   6.0 999.0 99.0 99.00
2017 01 08 23 50  34  8.2  9.3  2.37  9.09  5.99 999 1014.3   5.0   6.0 999.0 99.0 99.00
2017 01 09 00 50  24  8.1 10.0  2.24 10.00  5.75 999 1013.7   5.1   6.0 999.0 99.0 99.00
2017 01 09 01 50  32  7.7  9.0  2.40  9.09  5.98 999 1013.5   5.2   6.1 999.0 99.0 99.00
2017 01 09 02 50  28  7.1  8.3  2.39 10.81  5.99 999 1013.5   5.3   6.1 999.0 99.0 99.00
2017 01 09 03 50  28  7.8  9.0  2.33  9.09  6.06 999 1013.0   5.5   6.0 999.0 99.0 99.00
2017 01 09 04 50  23  7.4  8.7  2.34  8.33  6.11 999 1012.5   5.4   6.0 999.0 99.0 99.00
2017 01 09 05 50  14  6.8  8.3  2.29  9.09  6.08 999 1012.2   5.4   6.0 999.0 99.0 99.00
2017 01 09 06 50  25  7.0  8.1  2.59 10.81  6.57 999 1012.0   5.4   6.0 999.0 99.0 99.00
2017 01 09 07 50  31  6.0  7.1  2.52 10.00  6.49 999 1012.0   5.2   6.0 999.0 99.0 99.00
2017 01 09 08 50  44  6.1  7.3  2.55 10.00  6.79 999 1012.1   5.1   6.0 999.0 99.0 99.00
2017 01 09 09 50  33  5.0  6.0  3.03 12.90  7.70 999 1012.2   5.1   6.0 999.0 99.0 99.00
2017 01 09 10 50  28  5.1  6.1  3.30 12.90  8.18 999 1012.3   5.1   6.0 999.0 99.0 99.00
2017 01 09 11 50  40  5.7  6.6  3.28 12.90  8.22 999 1012.9   5.2   6.1 999.0 99.0 99.00
2017 01 09 12 50  58  7.1  8.5  3.03 11.43  7.80 999 1013.7   5.3   6.1 999.0 99.0 99.00
2017 01 09 13 50  61  6.0  7.8  3.19 11.43  8.01 999 1013.8   5.4   6.1 999.0 99.0 99.00
2017 01 09 14 50  70  5.1  6.5  3.82 12.12  8.83 999 1014.1   5.8   6.0 999.0 99.0 99.00
2017 01 09 15 50  88  6.4  8.2  3.70 12.12  8.75 999 1014.4   5.8   6.0 999.0 99.0 99.00
2017 01 09 16 50  84  6.7  8.4  3.73 12.12  8.66 999 1015.2   5.8   6.0 999.0 99.0 99.00
2017 01 09 17 50  89  6.0  7.4  4.09 12.12  8.82 999 1015.9   5.7   6.0 999.0 99.0 99.00
2017 01 09 18 50  95  5.4  7.1  3.85 12.90  8.84 999 1016.7   5.7   6.0 999.0 99.0 99.00
2017 01 09 19 50 106  5.0  6.3  3.50 12.12  8.52 999 1017.2   5.8   6.0 999.0 99.0 99.00
2017 01 09 20 50 114  4.8  6.3  3.65 12.90  8.73 999 1017.9   5.8   6.0 999.0 99.0 99.00
2017 01 09 21 50 130  3.4  5.0  3.64 12.90  8.37 999 1018.1   5.8   6.0 999.0 99.0 99.00
2017 01 09 22 50 126  2.7  4.4  4.08 12.90  8.80 999 1018.9   5.8   6.0 999.0 99.0 99.00
2017 01 09 23 50  94  1.1  2.2  3.73 12.12  8.48 999 1019.3   5.8   6.0 999.0 99.0 99.00
2017 01 10 00 50 180  0.4  1.5  3.50 12.12  8.25 999 1019.2   5.6   6.0 999.0 99.0 99.00
2017 01 10 01 50 339  1.1  2.4  3.61 12.12  8.03 999 1019.5   5.3   6.0 999.0 99.0 99.00
2017 01 10 02 50 331  1.6  3.4  3.57 12.12  8.37 999 1019.7   5.2   6.0 999.0 99.0 99.00
2017 01 10 03 50 359  1.7  2.7  3.42 12.12  8.79 999 1020.0   5.2   6.0 999.0 99.0 99.00
2017 01 10 04 50 345  1.2  2.3  3.26 10.81  8.16 999 1020.1   5.1   6.0 999.0 99.0 99.00
2017 01 10 05 50 271  0.9  2.4  3.26 12.12  8.19 999 1020.5   5.0   6.0 999.0 99.0 99.00
2017 01 10 06 50 276  1.9  3.0  3.17 11.43  8.45 999 1020.7   5.0   6.0 999.0 99.0 99.00
2017 01 10 07 50 264  2.7  4.1  2.87 10.00  7.89 999 1020.9   5.0   5.9 999.0 99.0 99.00
2017 01 10 08 50 265  3.3  4.5  2.73 12.12  7.97 999 1020.9   5.0   5.9 999.0 99.0 99.00
2017 01 10 09 50 269  3.6  5.0  3.05 12.12  8.11 999 1021.0   4.9   6.0 999.0 99.0 99.00
2017 01 10 10 50 270  4.9  6.1  2.67 10.81  7.90 999 1021.0   5.1   6.0 999.0 99.0 99.00
2017 01 10 11 50 274  5.2  6.5  2.55 12.12  8.01 999 1021.3   5.1   6.0 999.0 99.0 99.00
2017 01 10 12 50 280  5.1  6.4  2.58 10.00  7.77 999 1021.4   5.1   6.0 999.0 99.0 99.00
